mirna_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
hsa-mir-130b	194.8801966167628	3.6928149246556674	0.4126019421585522	8.950066752804121	3.5526745358008706e-19	4.711968331693786e-18
hsa-mir-132	1101.6679805587908	-2.4676433020094284	0.3596508176403939	-6.861219774778224	6.8275028224141875e-12	4.048307555878531e-11
hsa-mir-133a-1	9.245405111296728	-2.0474716928112056	0.5095537282939716	-4.018166444716854	5.86527620187061e-05	0.0001594865933736
hsa-mir-134	743.6914508018313	-4.868580272494084	0.570053892900079	-8.540561398021126	1.3357129509594689e-17	1.402498598507442e-16
hsa-mir-1343	5.298608434177421	-2.118452248500832	0.5778896547790484	-3.6658421395531047	0.0002465259705977	0.0005855791914983
hsa-mir-135a-1	110.2428474656868	3.8481302749862207	0.5457327738004895	7.051308735203489	1.7724273648074256e-12	1.1307637871682815e-11
hsa-mir-135a-2	178.24985479932946	4.196569060489496	0.5790106705944331	7.247826808064087	4.235116602932797e-13	2.9202730893438435e-12
hsa-mir-135b	192.0733692750568	7.884930348378691	1.1485099388420137	6.865356651879461	6.632533686380853e-12	3.979520211828512e-11
hsa-mir-136	221.1749226518285	-3.0745689947654764	0.4335350813851724	-7.0918574454044885	1.3232378378824901e-12	8.661193120685389e-12
hsa-mir-137	378.5345917967973	-3.466100852513142	0.95374474011152	-3.6342018013204	0.0002788425535283	0.0006536588231547
hsa-mir-138-2	74.14495671207634	-2.250470912774124	0.8472848151094361	-2.6560973035772526	0.0079050801346362	0.0138820919437515
hsa-mir-139	2008.168828701381	-4.091957525930257	0.9004936454648789	-4.544127042471009	5.516338230544518e-06	1.7056653179106974e-05
hsa-mir-141	1.4419782544391349	-2.678717547494507	0.9049521442640116	-2.9600654183466024	0.0030757372322974	0.0059852183979841
hsa-mir-142	197.52504346366445	-1.472858321322758	0.6029974531289449	-2.442561429870256	0.0145834474615029	0.024019795818946
hsa-mir-143	13199.459977574876	-3.001477290538765	0.3350013330348816	-8.959598050991156	3.258640831740232e-19	4.43879724107318e-18
hsa-mir-144	488.9610372728176	-2.2965233929423787	0.8268451550764481	-2.777452802187669	0.005478679629943	0.010040925576332
hsa-mir-1468	10.90951909614564	-1.3415100633098045	0.3518414983114921	-3.812825007134717	0.0001373873891532	0.0003479560006695
hsa-mir-146a	68.01897519441147	2.3504721254180128	0.4325385559809638	5.434133195565247	5.5063439870224483e-08	2.1851947791018217e-07
hsa-mir-146b	2880.343319038483	2.5103716096588498	0.3275320954912625	7.664505690331098	1.7952124885650378e-14	1.3708895367223925e-13
hsa-mir-151a	2742.7744218349912	-1.1850104116707243	0.3764548847319034	-3.147815209024696	0.0016449564678547	0.0033429760475757
hsa-mir-151b	8.253248637712412	-1.4950511491248637	0.5371187869141623	-2.783464636778363	0.0053781724994122	0.0098926968602327
hsa-mir-153-1	33.946974724058784	-3.4952196136669915	0.4823550893814096	-7.246154732500891	4.2877025518143744e-13	2.9202730893438435e-12
hsa-mir-153-2	182.36545998149555	-5.440714183124692	0.3719144640522488	-14.628939471309042	1.8362711398414545e-48	9.25480654480093e-47
hsa-mir-154	58.25755655855936	-1.045117629834182	0.4770414170722056	-2.190832058667962	0.0284639477699124	0.0440056125031775
hsa-mir-155	549.4637167497433	4.899828999504185	0.6305051770682077	7.771274809015761	7.770011775240047e-15	6.419813007739319e-14
hsa-mir-15b	926.3646798370008	3.401464960834136	0.3904611826256037	8.711403622663441	3.001349113110317e-18	3.4379089841081815e-17
hsa-mir-16-1	1471.9616098585243	2.996724517980701	0.3412694167845074	8.781110672665301	1.6186817266426503e-18	1.9897941225070625e-17
hsa-mir-16-2	1660.6700604350922	3.129603346716158	0.3491635916627292	8.963143413128721	3.155517614241293e-19	4.4177246599378095e-18
hsa-mir-181a-1	5398.943946935217	-1.000277719178799	0.3792548315311064	-2.637481809105856	0.0083524105156229	0.0145159134478412
hsa-mir-181c	481.3341408696097	-1.209360636775822	0.3916940320352775	-3.0875135638188693	0.002018385603764	0.0039892797815572
hsa-mir-183	1325.762554368284	2.721185591361744	0.8381491026186366	3.2466605080885014	0.0011676758474982	0.0024218462022184
hsa-mir-184	24.040899563774136	-4.28602313150226	0.7041378086568364	-6.08690952084788	1.1511097779616872e-09	5.632614835851362e-09
hsa-mir-187	13.288785568614244	-1.839310901237562	0.7730649542029925	-2.379244966723188	0.0173481428901367	0.0280239231302209
hsa-mir-18a	23.33490909046706	1.891973627161301	0.431940417829637	4.380172702216352	1.1858528589314662e-05	3.515704946479171e-05
hsa-mir-1908	1.8945420676066465	3.255729839372677	1.3926164301229873	2.3378510901850773	0.0193949742237524	0.030933756356871
hsa-mir-190b	3.131617269247742	3.9893564011017495	1.3833893088286304	2.883755408287558	0.0039296383937607	0.0074737273602091
hsa-mir-191	3343.9080035912334	2.757530772058174	0.1852684879086578	14.883970842454916	4.188824974545702e-50	2.3457419857455928e-48
hsa-mir-1911	0.884446571973094	-3.746777695402477	1.4371134490167017	-2.6071551261078856	0.0091297988252402	0.0157582829038393
hsa-mir-1912	6.605676315786528	-5.93507495092585	1.0615334505506593	-5.591039027406148	2.257148358321696e-08	9.480023104951125e-08
hsa-mir-192	261.9511651338372	-2.092935355531294	0.3252948188557013	-6.433964619829088	1.2431780844841362e-10	6.73722316752693e-10
hsa-mir-194-1	45.76932594352832	-2.4994227153117645	0.3372799007082551	-7.410529681914692	1.2579596167567044e-13	9.057309240648272e-13
hsa-mir-195	663.5258694609263	4.4998570119956005	0.3735225314805338	12.047083195114055	2.0093513571956196e-33	5.330068863297853e-32
